finess;numero_finess_ej;raison_sociale;raison_sociale_longue;complement_raison_sociale;complement_distribution;numero_voie;type_voie;libelle_voie;complement_voie;lieu_dit_bp;commune;code_commune;departement;libelle_departement;ligne_acheminement;telephone;telecopie;categorie_etablissement;libelle_categorie_etablissement;categorie_agregat_etablissement;libelle_categorie_agregat_etablissement;numero_siret;code_ape;code_mft;libelle_mft;code_sph;libelle_sph;date_ouverture;date_autorisation;date_mise_a_jour_structure;numero_education_nationale;coordxet;coordyet;sourcecoordet;date_mise_a_jour_coordonnees;nom_officiel_commune;code_officiel_region;nom_officiel_region;code_officiel_epci;nom_officiel_epci;adresse;coord
950012476;950012450;PHARMACIE DES FLANADES;PHARMACIE DES FLANADES;;;27;PL;DE FRANCE;;;585;95585;95;VAL D OISE;95200 SARCELLES;0139907106;;620;Pharmacie d'Officine;3201;Commerce de Biens à Usage Médicaux;30401975500012;;01;Etablissement Tarif Libre;;;2023-10-01;1972-06-26;2024-06-28;;654474.1;6875568.0;1,ATLASANTE,83,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Sarcelles;11;Île-de-France;200055655;Communauté d'agglomération Roissy Pays de France;27 PL DE FRANCE;48.97843703007093, 2.3780734144456313
950008003;950007997;SELARL PHARMACIE DU PARC;SELARL PHARMACIE DU PARC;;;2;SQ;DES COTEAUX;;FRANCONVILLE LA GARENNE;252;95252;95;VAL D OISE;95130 FRANCONVILLE LA GARENNE;0134132388;0134138166;620;Pharmacie d'Officine;3201;Commerce de Biens à Usage Médicaux;82336414600014;;01;Etablissement Tarif Libre;;;2016-11-07;1960-04-20;2024-01-13;;643835.3;6876059.2;1,ATLASANTE,84,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Franconville;11;Île-de-France;200058485;Communauté d'agglomération Val Parisis;2 SQ DES COTEAUX;48.982012270738885, 2.2326804837130942
950007583;950007575;PHARMACIE ARNOUX-MACLIN;PHARMACIE ARNOUX-MACLIN;;;61;R;DE LA MARNE;;ERAGNY-SUR-OISE;218;95218;95;VAL D OISE;95610 ERAGNY SUR OISE;0134646321;;620;Pharmacie d'Officine;3201;Commerce de Biens à Usage Médicaux;88352939800017;;01;Etablissement Tarif Libre;;;2020-06-02;1987-04-03;2024-06-05;;634413.5;6880348.7;1,ATLASANTE,82,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Éragny;11;Île-de-France;249500109;Communauté d'agglomération de Cergy-Pontoise;61 R DE LA MARNE;49.01968870689467, 2.1033050900973373
950005454;950005447;PHARMACIE DES MARRONNIERS;PHARMACIE DES MARRONNIERS;;;32;AV;DES MARRONNIERS;;;051;95051;95;VAL D OISE;95250 BEAUCHAMP;0139600691;0139600044;620;Pharmacie d'Officine;3201;Commerce de Biens à Usage Médicaux;52872590600010;;01;Etablissement Tarif Libre;;;2020-02-01;1975-09-22;2024-01-06;;641364.8;6880142.8;1,ATLASANTE,84,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Beauchamp;11;Île-de-France;200058485;Communauté d'agglomération Val Parisis;32 AV DES MARRONNIERS;49.01850955967594, 2.1983645301734382
950012294;950012286;SELARL PHARMACIE DURAND;SELARL PHARMACIE DURAND;;;;R;HORIONNE;;;582;95582;95;VAL D OISE;95110 SANNOIS;0130257304;0130257615;620;Pharmacie d'Officine;3201;Commerce de Biens à Usage Médicaux;83018744900012;;01;Etablissement Tarif Libre;;;2018-06-01;1991-04-26;2024-01-27;;645418.9;6874246.6;2,ATLASANTE,100,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Sannois;11;Île-de-France;200058485;Communauté d'agglomération Val Parisis;R HORIONNE;48.96585009047958, 2.254548025154823
950006486;950006460;PHARMACIE DU CHAUMONTEL;PHARMACIE DU CHAUMONTEL;;;;;LA CROIX L'ALOUETTE - ROU D;;;149;95149;95;VAL D OISE;95270 CHAUMONTEL;;;620;Pharmacie d'Officine;3201;Commerce de Biens à Usage Médicaux;48335532700030;;01;Etablissement Tarif Libre;;;2024-02-01;2013-10-10;2024-02-03;;658418.9;6891410.5;4,ATLASANTE,.,ADMIN-EXPRESS-2023,LAMBERT_93_METROPOLE;2024-09-03;Chaumontel;11;Île-de-France;200073013;Communauté de communes Carnelle Pays-de-France;LA CROIX L'ALOUETTE - ROU D;49.12114984201903, 2.430399982425481
950009753;950009746;PHARMACIE SERVENTI;PHARMACIE SERVENTI;;;13;R;AUGUSTE RENOIR;;;369;95369;95;VAL D OISE;95580 MARGENCY;;;620;Pharmacie d'Officine;3201;Commerce de Biens à Usage Médicaux;30104983900014;;01;Etablissement Tarif Libre;;;1974-02-28;1973-10-24;2021-06-16;;647945.5;6878370.9;1,ATLASANTE,82,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Margency;11;Île-de-France;200056380;Communauté d'agglomération Plaine Vallée;13 R AUGUSTE RENOIR;49.003144428174764, 2.288546137061516
950042747;750721334;ETAB.EXPE.ENF.PROT : DIS 95;;;POLE ENFANCE PARENTALITÉ;2;R;PAUL VAILLANT COUTURIER;;;018;95018;95;VAL D OISE;95100 ARGENTEUIL;0179873242;0139611018;378;Etablissement Expérimental Enfance Protégée;4505;Etab. Expérimentaux en Faveur de l'Enfance Protégée;77567227231053;;08;Président du Conseil Départemental;;;2015-06-08;2015-06-08;2021-11-25;;645472.3;6872186.1;1,ATLASANTE,87,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Argenteuil;11;Île-de-France;200054781;Métropole du Grand Paris;2 R PAUL VAILLANT COUTURIER;48.94732663613637, 2.2555426143887076
950045609;570010330;HU PERENNE;;;;15;R;DE LA BERIONNE;;;018;95018;95;VAL D OISE;95100 ARGENTEUIL;0698759953;;219;Autre Centre d'Accueil;4601;Etablissements pour Adultes et Familles en Difficulté;77561892900308;;35;Préfet de département Subvention;;;2020-12-01;2020-12-01;2024-07-11;;642958.3;6872726.0;1,ATLASANTE,84,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Argenteuil;11;Île-de-France;200054781;Métropole du Grand Paris;15 R DE LA BERIONNE;48.951963371733946, 2.221148874626213
950046664;920036605;SAA CAP SERVICES 95 CLUB DES SIX;SAA CAP SERVICES 95 - CLUB DES SIX;;;;ZAC;DES BOIS ROCHEFORT;;;176;95176;95;VAL D OISE;95240 CORMEILLES EN PARISIS;;;460;Service autonomie aide (SAA);4605;Etablissements et services multi-clientèles;81954063400048;;01;Etablissement Tarif Libre;;;2018-12-07;2018-12-07;2024-06-20;;641674.6;6873547.3;2,ATLASANTE,84,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Cormeilles-en-Parisis;11;Île-de-France;200058485;Communauté d'agglomération Val Parisis;ZAC DES BOIS ROCHEFORT;48.95923330908998, 2.203509213887638
950032912;920026838;ETAB.EXPÉR.ENF.PROT CLAUDEL ET EGUERET;ACCUEIL DE JOUR CAMILLE CLAUDEL;;;45;R;DE GISORS;;;500;95500;95;VAL D OISE;95300 PONTOISE;0130365211;0134405613;177;Maison d'Enfants à Caractère Social;4501;Etablissements de l'Aide Sociale à l'Enfance;;;08;Président du Conseil Départemental;;;2009-11-30;2009-11-30;2021-11-24;;633784.5;6884110.4;1,ATLASANTE,82,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Pontoise;11;Île-de-France;249500109;Communauté d'agglomération de Cergy-Pontoise;45 R DE GISORS;49.05344604632057, 2.094116194826542
950016212;750054157;ACT RIVAGES;ACT RIVAGES;;;18;AV;DU 8 MAI 1945;;;585;95585;95;VAL D OISE;95200 SARCELLES;;;165;Appartement de Coordination Thérapeutique (A.C.T.);4604;Autres Etablissements médico-sociaux;32602117700471;8790B;34;ARS / DG dotation globale;;;2011-11-28;2011-03-24;2024-07-02;;654068.8;6875474.9;1,ATLASANTE,85,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Sarcelles;11;Île-de-France;200055655;Communauté d'agglomération Roissy Pays de France;18 AV DU 8 MAI 1945;48.977571049527484, 2.372546973585701
950040204;950040196;CDS DENTAIRE SARCELLES;CENTRE DE SANTE DENTAIRE DE SARCELLES;;;44;R;PIERRE BROSSOLETTE;;;585;95585;95;VAL D OISE;95200 SARCELLES;;;124;Centre de Santé;2206;Centres de Santé;80501242400018;8623Z;36;Tarifs conventionnels assurance maladie;;;2014-08-19;2014-08-19;2015-08-12;;654242.4;6877040.8;1,ATLASANTE,86,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Sarcelles;11;Île-de-France;200055655;Communauté d'agglomération Roissy Pays de France;44 R PIERRE BROSSOLETTE;48.991663794826856, 2.374748994422021
950032102;950016410;SERV. S.I.S.T.F : DE CERGY;SERVICE D'INFORMATION ET DE SOUTIEN AUX TUTEURS FAMILIAUX;UNION DÉPART. DES ASSOCIATIONS;"FAMILIALES ""UDAF""";28;R;DE L'AVEN;;BP 88499;127;95127;95;VAL D OISE;95891 CERGY PONTOISE CEDEX;0130750452;;342;Service d'information et de soutien aux tuteurs familiaux;4608;Protection des majeurs;;;99;Indéterminé;;;2011-01-10;2011-01-10;2013-09-04;;629524.9;6883806.9;2,ATLASANTE,100,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Cergy;11;Île-de-France;249500109;Communauté d'agglomération de Cergy-Pontoise;28 R DE L'AVEN;49.050263789946854, 2.0358975896904052
950039297;780021663;CERBALLIANCE IDF OUEST SITE TROIS FONT;CERBALLIANCE IDF OUEST SITE TROIS FONTAINES;;;;PL;DU GENERAL DE GAULLE;;;127;95127;95;VAL D OISE;95000 CERGY;0130312248;0130313600;611;Laboratoire de Biologie Médicale;3101;Laboratoires de Biologie Médicale;42958009500058;;01;Etablissement Tarif Libre;;;2024-01-16;1989-04-21;2024-01-25;;632739.9;6882256.4;2,ATLASANTE,84,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Cergy;11;Île-de-France;249500109;Communauté d'agglomération de Cergy-Pontoise;PL DU GENERAL DE GAULLE;49.03666808890372, 2.080121939769057
950046466;920038601;CENTRE DENTAIRE BEZONS MAIRIE;CENTRE DENTAIRE BEZONS MAIRIE;;;63;R;EDOUARD VAILLANT;;;063;95063;95;VAL D OISE;95870 BEZONS;0143003838;;124;Centre de Santé;2206;Centres de Santé;90325770700013;;36;Tarifs conventionnels assurance maladie;;;2022-03-28;2021-10-29;2022-03-29;;642597.9;6869986.8;1,ATLASANTE,84,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Bezons;11;Île-de-France;200058519;Communauté d'agglomération Saint Germain Boucles de Seine;63 R EDOUARD VAILLANT;48.92730018824022, 2.216599323296398
950044826;950044818;MSP DE ROYAUMONT;MAISON DE SANTE PLURIPROFESSIONNELLE DE ROYAUMONT;;;2;ALL;SOPHIE;;;026;95026;95;VAL D OISE;95270 ASNIERES SUR OISE;0130353502;;603;Maison de santé (L.6223-3);2103;Autres structures d'exercice libéral;85137174000016;;01;Etablissement Tarif Libre;;;2019-07-01;2019-07-01;2019-10-03;;653438.9;6892907.2;1,ATLASANTE,83,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Asnières-sur-Oise;11;Île-de-France;200073013;Communauté de communes Carnelle Pays-de-France;2 ALL SOPHIE;49.13426377349519, 2.362018455538112
950033365;920026838;ETAB.EXPÉR.ENF.PROT CLAUDEL ET EGUERET;ACCUEIL DE JOUR CAMILLE CLAUDEL ET LES EGUERETS;;;;ALL;DES EGUERETS;;;323;95323;95;VAL D OISE;95280 JOUY LE MOUTIER;0130732005;0130300487;378;Etablissement Expérimental Enfance Protégée;4505;Etab. Expérimentaux en Faveur de l'Enfance Protégée;;;08;Président du Conseil Départemental;;;2006-11-30;2006-11-30;2013-05-03;;630128.9;6879510.6;2,ATLASANTE,85,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Jouy-le-Moutier;11;Île-de-France;249500109;Communauté d'agglomération de Cergy-Pontoise;ALL DES EGUERETS;49.01170137403325, 2.044870415821832
950039131;950039115;SAD ADMR;SAD ADMR;MAISON DES SERVICES ADMR;;;;C.COMMERCIAL LES CLOTTINS;;;430;95430;95;VAL D OISE;95560 MONTSOULT;;;460;Service autonomie aide (SAA);4605;Etablissements et services multi-clientèles;49863347800041;;01;Etablissement Tarif Libre;;;2012-03-13;2012-03-13;2024-04-30;;650509.2;6885925.7;2,ATLASANTE,55,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Montsoult;11;Île-de-France;200073013;Communauté de communes Carnelle Pays-de-France;C.COMMERCIAL LES CLOTTINS;49.071275003864365, 2.322698045364325
910004449;910004399;CENTRE D IMAGERIE SIMIF;;;;12;R;DU CLOS;;;521;91521;91;ESSONNE;91130 RIS ORANGIS;0169027474;;698;Autre Etablissement Loi Hospitalière;1205;Autres Etablissements Relevant de la Loi Hospitalière;45168959000011;8610Z;02;Autorité Ministérielle;0;Non concerné;2004-06-09;2003-09-04;2024-03-18;;656182.4;6839761.6;1,ATLASANTE,82,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Ris-Orangis;11;Île-de-France;200059228;Communauté d'agglomération Grand Paris Sud Seine Essonne Sénart;12 R DU CLOS;48.65653970003594, 2.4050946841995486
910015361;750720377;SIOE OLGA SPITZER;SERVICE INVESTIGATION ORIENTATION EDUCATIVE;;;1;PL;SALVANDY;;;174;91174;91;ESSONNE;91100 CORBEIL ESSONNES;0160882158;0164960743;440;Service Investigation Orientation Educative (S.I.O.E.);4505;Etab. Expérimentaux en Faveur de l'Enfance Protégée;;;10;Autorité Conjointe Préfet ou ARS et PCD (1 arrêté);;;1998-01-08;1998-01-08;2024-04-16;;661644.6;6834656.0;1,ATLASANTE,84,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Corbeil-Essonnes;11;Île-de-France;200059228;Communauté d'agglomération Grand Paris Sud Seine Essonne Sénart;1 PL SALVANDY;48.61096320589132, 2.4797086309448897
910018472;590001681;IME JEAN PAUL;INSTITUT MEDICO EDUCATIF JEAN PAUL;;;29;ALL;BOISSY D ANGLAS;;;228;91228;91;ESSONNE;91000 EVRY COURCOURONNES;0160774245;0160774280;194;Institut pour Déficients Visuels;4104;Etab.Education Spéciale pour Déficients Sensoriels;51513059900134;;05;ARS établissements médico-soc. non financés dotation globale;;;2006-10-09;2001-11-19;2023-06-16;;657937.6;6835547.5;1,ATLASANTE,87,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Évry-Courcouronnes;11;Île-de-France;200059228;Communauté d'agglomération Grand Paris Sud Seine Essonne Sénart;29 ALL BOISSY D ANGLAS;48.61875178649421, 2.42933741767149
910015205;910707645;FOYER DE JOUR LE PONT DE PIERRE;FOYER DE JOUR LE PONT DE PIERRE;;;;ZAC;MAISON NEUVE;;;103;91103;91;ESSONNE;91220 BRETIGNY SUR ORGE;0160852640;0160852641;382;Foyer de Vie pour Adultes Handicapés;4301;Etab. et Services d'Hébergement pour Adultes Handicapés;78519394700070;8720A;08;Président du Conseil Départemental;;;1997-09-01;2017-01-03;2019-02-05;;648627.6;6832198.3;2,ATLASANTE,84,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Brétigny-sur-Orge;11;Île-de-France;200057859;Communauté d'agglomération Cœur d'Essonne Agglomération;ZAC MAISON NEUVE;48.58795414433525, 2.303434993249037
910012426;910012400;PHARMACIE BELIN-PROUST;PHARMACIE BELIN-PROUST;;;173;AV;GABRIEL PERI;;;549;91549;91;ESSONNE;91700 STE GENEVIEVE DES BOIS;;;620;Pharmacie d'Officine;3201;Commerce de Biens à Usage Médicaux;32612457500019;;01;Etablissement Tarif Libre;;;1983-12-20;1983-12-02;2024-07-09;;650442.7;6838779.7;1,ATLASANTE,89,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Sainte-Geneviève-des-Bois;11;Île-de-France;200057859;Communauté d'agglomération Cœur d'Essonne Agglomération;173 AV GABRIEL PERI;48.64729358681889, 2.32728471825341
910012988;910140029;HDJ ROSSAYS;HOPITAL DE JOUR;;;24;R;DE ROSSAYS;;;589;91589;91;ESSONNE;91600 SAVIGNY SUR ORGE;0169455624;;292;Centre Hospitalier Spécialisé lutte Maladies Mentales;1103;Centres Hospitaliers Spécialisés Lutte Maladies Mentales;26910009500596;;03;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2006-12-07;2006-12-07;2016-08-25;;652292.8;6841647.3;1,ATLASANTE,80,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Savigny-sur-Orge;11;Île-de-France;200054781;Métropole du Grand Paris;24 R DE ROSSAYS;48.673225173145035, 2.3520783419022178
910010073;910808781;SESSAD TREFLE;SESSAD TREFLE;;;2;R;DES TULIPIERS;;;226;91226;91;ESSONNE;91580 ETRECHY;0160806790;0160806791;182;Service d'Éducation Spéciale et de Soins à Domicile;4106;Services à Domicile ou Ambulatoires pour Handicapés;18003606300170;;57;ARS /ARS PCD   Dotation forfait ou prix de journée globalisé;;;1996-09-01;2017-01-03;2024-01-04;0912245W;640675.5;6821114.0;1,ATLASANTE,100,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Étréchy;11;Île-de-France;249100553;Communauté de communes Entre Juine et Renarde (CCEJR);2 R DES TULIPIERS;48.487569008673084, 2.1971464494504316
910008671;910008663;SELARL GRANDE PHARMACIE;SELARL GRANDE PHARMACIE;;;2;PL;DE LA LIBERATION;;;232;91232;91;ESSONNE;91590 LA FERTE ALAIS;0164577849;;620;Pharmacie d'Officine;3201;Commerce de Biens à Usage Médicaux;79374349300017;;01;Etablissement Tarif Libre;;;2013-07-01;1942-12-14;2023-02-23;;651783.2;6820582.1;1,ATLASANTE,84,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;La Ferté-Alais;11;Île-de-France;249100546;Communauté de communes du Val d'Essonne (CCVE);2 PL DE LA LIBERATION;48.48370505856402, 2.347521627523007
910014695;910014687;PHARMACIE  BROSSOLETTE;PHARMACIE  BROSSOLETTE;;;61;R;PIERRE BROSSOLETTE;;;691;91691;91;ESSONNE;91330 YERRES;;;620;Pharmacie d'Officine;3201;Commerce de Biens à Usage Médicaux;88997780700011;;01;Etablissement Tarif Libre;;;2024-07-01;1975-09-25;2024-09-05;;661869.9;6844634.9;1,ATLASANTE,84,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Yerres;11;Île-de-France;200058477;Communauté d'agglomération Val d'Yerres Val de Seine;61 R PIERRE BROSSOLETTE;48.70073256736906, 2.4818765431945486
910015312;920001419;SAVS DU COTE DE CHEZ SOI;SERVICE D ACCOMPAGNEMENT A LA VIE SOCIALE;;;18;BD;CHARLES NÉLATON;;;363;91363;91;ESSONNE;91460 MARCOUSSIS;0169014287;0169808289;446;Service d'Accompagnement à la Vie Sociale (S.A.V.S.);4305;Services de Maintien à Domicile pour Handicapés;53034274000053;8810B;08;Président du Conseil Départemental;;;1999-12-01;2017-01-03;2020-10-16;;643194.9;6838342.1;1,ATLASANTE,85,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Marcoussis;11;Île-de-France;200056232;Communauté d'agglomération Communauté Paris-Saclay;18 BD CHARLES NÉLATON;48.64276161373037, 2.2289633561874242
910010974;910010966;PHARMACIE DE L'ORMETEAU;PHARMACIE DE L'ORMETEAU;;;43;R;DU GENERAL LECLERC;;;432;91432;91;ESSONNE;91420 MORANGIS;0169096056;0169347752;620;Pharmacie d'Officine;3201;Commerce de Biens à Usage Médicaux;84197064300018;;01;Etablissement Tarif Libre;;;2024-04-01;1975-02-10;2024-04-13;;650539.7;6845400.8;1,ATLASANTE,84,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Morangis;11;Île-de-France;200054781;Métropole du Grand Paris;43 R DU GENERAL LECLERC;48.70685311426883, 2.327836316784316
910012913;910012905;PHARMACIE ROFFE;PHARMACIE ROFFE;;;;RTE;DE LIEUSAINT;;;573;91573;91;ESSONNE;91280 ST PIERRE DU PERRAY;0160757461;0160759653;620;Pharmacie d'Officine;3201;Commerce de Biens à Usage Médicaux;79160419200017;;01;Etablissement Tarif Libre;;;2021-01-01;1986-03-06;2024-07-17;;664106.2;6834854.5;4,ATLASANTE,.,ADMIN-EXPRESS-2023,LAMBERT_93_METROPOLE;2024-09-03;Saint-Pierre-du-Perray;11;Île-de-France;200059228;Communauté d'agglomération Grand Paris Sud Seine Essonne Sénart;RTE DE LIEUSAINT;48.61288991589322, 2.513082779223122
910014463;910014455;PHARMACIE SAINT EXUPERY;PHARMACIE SAINT EXUPERY;;;19;RTE;D ANTONY CHARLES DE GAULLE;;;689;91689;91;ESSONNE;91320 WISSOUS;;;620;Pharmacie d'Officine;3201;Commerce de Biens à Usage Médicaux;38048013700013;;01;Etablissement Tarif Libre;;;2023-03-01;1956-06-08;2024-01-31;;650280.8;6848574.5;1,ATLASANTE,100,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Wissous;11;Île-de-France;200056232;Communauté d'agglomération Communauté Paris-Saclay;19 RTE D ANTONY CHARLES DE GAULLE;48.73537734155501, 2.323948786413267
910017318;910017268;LES BERCEAUX DE LILITH;;;;33;R;DE CLERCY;;;293;91293;91;ESSONNE;91590 GUIGNEVILLE SUR ESSONNE;0169233483;;462;Lieux de vie;4605;Etablissements et services multi-clientèles;50154140300017;;08;Président du Conseil Départemental;;;2008-01-01;2007-11-23;2021-12-03;;651897.0;6818120.0;1,ATLASANTE,85,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Guigneville-sur-Essonne;11;Île-de-France;249100546;Communauté de communes du Val d'Essonne (CCVE);33 R DE CLERCY;48.4615649395765, 2.349336055884795
910023746;920028263;SAAD DOMUSVI MONTGERON;SAAD DOMUSVI MONTGERON;;;4;R;D'ESCHBORN;;;421;91421;91;ESSONNE;91230 MONTGERON;0174903938;;460;Service autonomie aide (SAA);4605;Etablissements et services multi-clientèles;40866059500328;;01;Etablissement Tarif Libre;;;2015-10-21;2015-10-21;2023-05-12;;660161.1;6845087.4;1,ATLASANTE,81,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Montgeron;11;Île-de-France;200058477;Communauté d'agglomération Val d'Yerres Val de Seine;4 R D'ESCHBORN;48.70469933829529, 2.4586154020664073
910020569;910023696;PENSION DE FAMILLE;;;;133;R;PARIS;;;477;91477;91;ESSONNE;91120 PALAISEAU;0169340727;;258;Maisons Relais - Pensions de Famille;4607;Logements en Structure Collective;41185840000038;;01;Etablissement Tarif Libre;;;2010-09-22;2010-09-22;2023-04-27;;644371.2;6846111.7;1,ATLASANTE,100,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Palaiseau;11;Île-de-France;200056232;Communauté d'agglomération Communauté Paris-Saclay;133 R PARIS;48.71274518916029, 2.2439189605279113
910021369;910002773;CATTP LA VILLA;CENTRE D ACCUEIL THERAPEUTIQUE A TEMPS PARTIEL;;;10;R;DU BAS COUDRAY;;;174;91174;91;ESSONNE;91100 CORBEIL ESSONNES;0169696968;;425;Centre d'Accueil Thérapeutique à temps partiel (C.A.T.T.P.);1111;Autres Etablissements de Lutte contre les Maladies Mentales;;;03;ARS établissements Publics de santé dotation globale;1;Etablissement public de santé;2013-12-13;2013-12-13;2024-02-09;;662060.3;6833832.0;1,ATLASANTE,86,BAN_05-09-2024,LAMBERT_93_METROPOLE;2024-09-03;Corbeil-Essonnes;11;Île-de-France;200059228;Communauté d'agglomération Grand Paris Sud Seine Essonne Sénart;10 R DU BAS COUDRAY;48.60357587274822, 2.4854202854202434
910060565;910806439;CPMI DE VIRY CHATILLON;CENTRE DE PROTECTION MATERNELLE INFANTILE DE VIRY CHATILLON;;;89;AV;SCHOELCHER;;;687;91687;91;ESSONNE;91170 VIRY CHATILLON;0171637210;;223;Protection Maternelle et Infantile (P.M.I.);2202;Etablissements de PMI et de Planification Familiale;;;01;Etablissement Tarif Libre;;;1980-09-12;1981-11-16;2021-11-22;;653660.7;6839507.3;2,ATLASANTE,100,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Viry-Châtillon;11;Île-de-France;200054781;Métropole du Grand Paris;89 AV SCHOELCHER;48.65407659647326, 2.370886838912059
910020460;910020429;MSP POLE SANTE SAINT EXUPERY;MAISON DE SANTE POLE SAINT EXUPERY DE GRIGNY;;;12;PL;HENRI BARBUSSE;;;286;91286;91;ESSONNE;91131 RIS ORANGIS CEDEX;0180791000;;603;Maison de santé (L.6223-3);2103;Autres structures d'exercice libéral;;8621Z;01;Etablissement Tarif Libre;;;2010-09-01;2010-06-15;2018-03-01;;655235.0;6839356.1;1,ATLASANTE,100,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Grigny;11;Île-de-France;200059228;Communauté d'agglomération Grand Paris Sud Seine Essonne Sénart;12 PL HENRI BARBUSSE;48.65282752635606, 2.3922748428363407
910020791;750000614;CHU FONDATION JEUNESSE FEU VERT;;;;197;AV;DE LA REPUBLIQUE;;;223;91223;91;ESSONNE;91150 ETAMPES;0169924585;0169924589;219;Autre Centre d'Accueil;4601;Etablissements pour Adultes et Familles en Difficulté;77569810300113;8790B;35;Préfet de département Subvention;;;2001-01-01;;2016-04-05;;638646.4;6814921.7;1,ATLASANTE,87,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Étampes;11;Île-de-France;200017846;Communauté d'agglomération Étampois Sud Essonne;197 AV DE LA REPUBLIQUE;48.431676145751766, 2.1705683455372435
910025451;770020824;SAAD LA GIRANDIERE JARDINS D'ATLANTIS;SAAD LA GIRANDIERE LES JARDINS D'ATLANTIS;;;5;AV;EMILE BAUDOT;B;;377;91377;91;ESSONNE;91300 MASSY;;;460;Service autonomie aide (SAA);4605;Etablissements et services multi-clientèles;79748872300553;;01;Etablissement Tarif Libre;;;2018-04-01;2018-04-01;2022-04-25;;645638.8;6847060.2;2,ATLASANTE,87,BDADRESSE_v2.2_03-2024,LAMBERT_93_METROPOLE;2024-09-03;Massy;11;Île-de-France;200056232;Communauté d'agglomération Communauté Paris-Saclay;5 AV EMILE BAUDOT;48.72138384329813, 2.2610259357536107
